id,title,type,ref,area
1989,Городківка,4,f0a46911-9ae8-11e3-b441-0050568002cf,2
1994,Городниця,4,b565e941-9e69-11e9-898c-005056b24375,19
1996,Городниця (Івано-Франківська обл.),4,178ba6a8-f40e-11e9-91ff-0025b501a04b,9
1995,Городниця (Житомирська обл.),4,5d766363-b79d-11e9-8c22-005056b24375,6
1997,Городниця (Підволочиський р-н),4,974c2ce1-e5e4-11e9-b48a-005056b24375,19
1998,Городниця (Черкаська обл.),4,595a2f38-b77a-11e9-8c22-005056b24375,23
1999,Городня,1,06f879a6-4079-11de-b509-001d92f78698,25
1990,Городнє,4,3f8668ce-a0fc-11ea-a970-b8830365ade4,15
1991,Городнє (Волинська обл.),4,d52ec7e2-c421-11ed-a361-48df37b92096,3
1992,Городнє (Луганська обл.),4,bea062d4-29bf-11eb-80fb-b8830365bd04,12
1993,Городнє (Харківська обл.),4,b2a7eedd-7248-11ee-a361-48df37b92096,20
2000,Городовичі,4,bd0454c8-c2e1-11eb-80fb-b8830365bd04,13
2003,Городок (Волинська обл.),4,1043aa9e-dab5-11e9-b48a-005056b24375,3
2002,"Городок (Волинська обл., Луцький р-н)",4,e1419477-b9cb-11ee-a361-48df37b92096,3
2001,Городок (Вінницька обл.),4,5208cc25-ec57-11ea-80fb-b8830365bd04,2
2004,Городок (Житомирська обл.),4,8fbdc01b-76ef-11e9-898c-005056b24375,6
2005,Городок (Рівненська обл.),4,a0218ec2-cf2d-11e9-b0c5-005056b24375,17
2006,Городок (Хмельницька обл.),1,a4502bea-577e-11de-b9fc-0021918b679a,22
2007,Городок(Львівська обл.),1,f706237e-4078-11de-b509-001d92f78698,13
2008,Горонглаб,4,97bd00aa-96ce-11ea-a970-b8830365ade4,7
2009,Горонда,4,3e74baab-887b-11e9-898c-005056b24375,7
2010,Горопаї,4,3a0971dd-b11a-11ed-a361-48df37b92096,6
2013,Горохове,4,95a61700-4e4f-11ed-a361-48df37b92096,10
2014,Горохолин Ліс,4,2c4f2da9-7147-11eb-80fb-b8830365bd04,9
2015,Горохолина (Івано-Франківська обл.),4,b76f1206-c77a-11ea-a970-b8830365ade4,9
2011,Горохів,1,f706235c-4078-11de-b509-001d92f78698,3
2012,Горохівське,4,1ffc738d-cf41-11e9-b0c5-005056b24375,14
2017,Горошова,4,7294763d-64d3-11e9-898c-005056b24375,19
2016,Горошівці,4,bd90fed6-0fe0-11eb-80fb-b8830365bd04,24
2018,Горпин,4,bf5a2183-5f6f-11ec-80fb-b8830365bd04,13
2019,Горщик,4,df038be6-8848-11e9-898c-005056b24375,6
2020,Горького,3,5431439f-0c7d-11e6-971e-005056887b8d,4
2021,Горького (Харківська обл.),4,665198c5-0f46-11ee-a361-48df37b92096,20
2022,Горяни,4,bab8c82b-b10c-11ed-a361-48df37b92096,2
2023,Горянівське,4,55929bf7-b7a8-11e9-8c22-005056b24375,4
1957,Горінчово,4,d653ba34-1988-11e5-add9-005056887b8d,7
1962,Горішня Вигнанка,4,5426f6f9-e5e4-11e9-b48a-005056b24375,19
1963,Горішня Слобідка,4,2bd9dacd-e593-11eb-80fb-b8830365bd04,19
1958,Горішнє Залуччя,4,527f00e8-cf24-11e9-b0c5-005056b24375,9
1959,Горішні Плавні,1,db5c8920-391c-11dd-90d9-001a92567626,16
1960,Горішні Шерівці,4,58355d5d-9e63-11e9-898c-005056b24375,24
1961,Горішній,4,0cb886c0-51e0-11ec-80fb-b8830365bd04,13
2024,Гостинцеве,4,83829d5b-f91d-11ea-80fb-b8830365bd04,13
2026,Гостомель,2,db5c88ea-391c-11dd-90d9-001a92567626,10
2027,Гостролуччя,4,ef027a14-b7bd-11e9-8c22-005056b24375,10
2028,Гостроподолянське,4,b4b018e3-4d3b-11ec-80fb-b8830365bd04,21
2025,Гостів,4,006c213e-afda-11ea-a970-b8830365ade4,9
2029,Гошів,4,cf33fb32-82ce-11e9-898c-005056b24375,9
2030,Гошів (Житомирська обл.),4,d49a2932-f3fa-11ed-a361-48df37b92096,6
2031,Гоща,2,00065624-4079-11de-b509-001d92f78698,17
2032,Грабарівка,4,d187b266-1c5a-11ed-a361-48df37b92096,2
2033,Грабарівка (Піщанський р-н),4,f322f0db-53ca-11ed-a361-48df37b92096,2
2038,Грабова,4,b8656c4a-64c8-11ec-80fb-b8830365bd04,13
2039,Грабове,4,300c7a2a-b7a4-11e9-8c22-005056b24375,15
2040,Грабове (Шацький р-н),4,6d5936f2-4624-11ec-80fb-b8830365bd04,3
2041,Грабовець,4,5dbbc997-5446-11ed-a361-48df37b92096,2
2043,Грабовець (Івано-Франківська обл.),4,c765b82c-c77a-11ea-a970-b8830365ade4,9
2042,"Грабовець (Вінницька обл., Чернівецький р-н)",4,d7439f6c-e395-11ed-a361-48df37b92096,2
2044,Грабовець (Тернопільська обл.),4,11e7f8a3-3e4e-11eb-80fb-b8830365bd04,19
2045,Грабовське,4,0d017304-5f70-11ec-80fb-b8830365bd04,18
2034,Грабів,4,8c469ce8-9e6a-11e9-898c-005056b24375,9
2035,Грабів (Рівненська обл.),4,4c97e47b-cf2d-11e9-b0c5-005056b24375,17
2036,Грабівка,4,9a91fe48-5a1b-11ea-a970-b8830365ade4,9
2037,Грабівці,4,2b07a71e-4d39-11ec-80fb-b8830365bd04,2
2046,Града,4,b4daf8dc-359d-11ec-80fb-b8830365bd04,19
2047,Градениці,4,5e07c1b0-76f7-11e9-898c-005056b24375,15
2048,Градизьк,2,11d1799f-dbc5-11e1-aa18-d4ae527baec9,16
2049,Градівка,4,bf2ffc02-1b1b-11ea-8c15-0025b502a06e,13
2050,Гранів,4,6f61dc15-2165-11e5-add9-005056887b8d,2
2051,Гранівка (Рівненська обл.),4,405400c6-0c98-11ea-8c15-0025b502a06e,17
2052,Гранітне,4,1dfda720-a7a4-11e9-b73a-005056b24375,5
2053,Гранітне (Вінницька обл.),4,3e24bdad-d161-11ee-a361-48df37b92096,2
2054,Гранітне (Житомирська обл.),4,f88729ee-76ee-11e9-898c-005056b24375,6
2055,Гранітне (Рівненська обл.),4,dfcf0a5e-e394-11ed-a361-48df37b92096,17
2056,Гребеники,4,c8383fbd-b7a4-11e9-8c22-005056b24375,15
2057,Гребениківка,4,c5e2520a-9e67-11e9-898c-005056b24375,18
2058,Гребені,4,9e4e0d0e-5099-11ed-a361-48df37b92096,10
2059,Гребенів,4,9f69d213-e595-11eb-80fb-b8830365bd04,13
2062,Гребля,4,49faf0ea-b797-11e9-8c22-005056b24375,10
2063,Гребля (Закарпатська обл.),4,b1b30460-8966-11ea-a970-b8830365ade4,7
2060,Гребінка (Полтавська обл.),1,e5dd3d23-3b29-11de-913b-001d92f78698,16
2061,Гребінки (Київська обл.),2,c335d9ee-bf5e-11e1-bdef-0026b97ed48a,10
2064,Грейгове,4,54fa5274-34b8-11eb-80fb-b8830365bd04,14
2065,Грем'яче,4,83666e73-e678-11e9-b48a-005056b24375,17
2066,Гречана,4,bdfdf056-8968-11ea-a970-b8830365ade4,22
2067,Гречана (Волочиський р-н),4,395b55da-f3fb-11ed-a361-48df37b92096,22
2068,Гречане,4,c1acda87-29c0-11eb-80fb-b8830365bd04,4
2069,Гречинці,4,ee68617d-bafa-11ea-a970-b8830365ade4,22
2070,Гречишкине,4,876cf4ba-b79e-11e9-8c22-005056b24375,12
2072,Грибова,4,f47b1b19-1fc3-11ee-a361-48df37b92096,19
2073,Грибовиця,4,792b7540-9e53-11e9-898c-005056b24375,3
2071,Грибівка,4,a536d754-3e3d-11eb-80fb-b8830365bd04,15
2074,Григорів (Монастириський р-н),4,ced88fcd-e592-11eb-80fb-b8830365bd04,19
2075,"Григорівка (Броварський р-н,Київська обл.)",4,39f996a3-bafc-11ea-a970-b8830365ade4,10
2076,Григорівка (Васильківський р-н),4,f7d76045-0fe4-11eb-80fb-b8830365bd04,4
2077,"Григорівка (Великобурлуцький р-н., Харків обл.)",4,16e2e6cb-f667-11e9-91ff-0025b501a04b,20
2078,Григорівка (Гребінківський р-н),4,66704c42-3d79-11ed-a361-48df37b92096,16
2079,"Григорівка (Запорізький р-н., Запорізька обл.)",4,ab010956-cde4-11eb-80fb-b8830365bd04,8
2080,"Григорівка (Обухівський р-н., Київська обл.)",4,7e4cae5d-845f-11e5-b6f7-005056887b8d,10
2081,"Григорівка (Олександрійський р-н., Кір. обл.)",4,43b69607-34b1-11eb-80fb-b8830365bd04,11
2082,"Григорівка (Світловодський р-н.,Кіровог. обл.)",4,704737e6-8856-11e9-898c-005056b24375,11
2083,Григорівка (Харківська обл.),4,4a384b09-9e6c-11e9-898c-005056b24375,20
2084,Григорівка (Херсонська обл.),4,ccd23e7a-c339-11e9-b0c5-005056b24375,21
2085,Григорівка (Чернігівська обл.),4,22d787c4-daa7-11e9-b48a-005056b24375,25
2086,Гримайлів,2,8e28a10a-584d-11e5-8d8d-005056887b8d,19
2087,Гринева (Хмельницька обл.),4,158261d8-de3a-11ea-80fb-b8830365bd04,22
2088,Гриненки,4,ac455442-7d68-11e9-898c-005056b24375,2
2089,Гринівка,4,ef8d9a41-4626-11ec-80fb-b8830365bd04,9
2090,Гринівці,4,0ebc43f5-afda-11ea-a970-b8830365ade4,9
2091,Гринівці (Любарський р-н),4,5d993aba-3d75-11ed-a361-48df37b92096,6
2092,Гриценки,4,9afe587e-b118-11ed-a361-48df37b92096,22
2093,Гриців,2,ed5af256-0cbb-11e4-acce-0050568002cf,22
2094,Гриціївка,4,538181bf-b7aa-11e9-8c22-005056b24375,25
2095,Гришине (Донецька обл.),4,0f246c58-c76f-11ea-a970-b8830365ade4,5
2096,Гришківці,2,e592a575-6c25-11e5-8d8d-005056887b8d,6
2097,Грищинці (Черкаська обл.),4,7b841ab2-ec59-11ea-80fb-b8830365bd04,23
2100,Гродзеве,4,72166611-ddd8-11ed-a361-48df37b92096,23
2101,Гродівка,2,6edd6dfa-175d-11e6-971e-005056887b8d,5
2102,Грозине,4,54c5c3b2-cf2b-11e9-b0c5-005056b24375,6
2103,Грозинці,4,56eb198f-390d-11e9-acea-005056b24375,24
2104,Грозів,4,a0f4ec1d-229e-11ec-80fb-b8830365bd04,17
2105,Громада,4,7c8c01b0-098a-11ec-80fb-b8830365bd04,6
2106,Громадське,4,69e1cc80-1ab0-11ea-8c15-0025b502a06e,2
2107,Громи,4,059768e2-0b0d-11ec-80fb-b8830365bd04,23
2108,Громівка,4,cb9638bf-1cc0-11e6-971e-005056887b8d,21
2109,Грубна,4,db4d0067-7d62-11e9-898c-005056b24375,24
2110,Грудки (Волинська обл.),4,c47a1d51-c773-11ea-a970-b8830365ade4,3
2111,Грузевиця,4,2a72a3a6-dab6-11e9-b48a-005056b24375,22
2112,Грузьке,4,690b1fec-9e64-11e9-898c-005056b24375,11
2113,"Грузьке (Голованівський р-н., Кіровоградська обл.)",4,69d767fa-f40b-11e9-91ff-0025b501a04b,11
2115,Грузьке (Кролевецький р-н),4,23c465b2-509f-11ed-a361-48df37b92096,18
2114,"Грузьке (Кіровоградська обл., Бобринецький р-н)",4,47ba9d84-d160-11ee-a361-48df37b92096,11
2117,Грунь,4,c5e2521f-9e67-11e9-898c-005056b24375,18
2116,Грунівка,4,de6dc4b1-4ee0-11ec-80fb-b8830365bd04,18
2118,Грусятичі,4,0ecf6c2c-dcc5-11ec-a361-48df37b92096,13
2119,Грушатичі,4,f0a7e5a3-34f3-11ed-a361-48df37b92096,13
2120,Грушвиця Перша,4,3bdf2b68-bafd-11ea-a970-b8830365ade4,17
2121,Грушине,4,d1bbe7d8-dab2-11e9-b48a-005056b24375,20
2131,Грушка,4,58cd302a-76f2-11e9-898c-005056b24375,9
2132,Грушка (Кіровоградська обл.),4,1a133995-daad-11e9-b48a-005056b24375,11
2133,Грушківка,4,690b2001-9e64-11e9-898c-005056b24375,23
2134,Грушківці,4,3c2d05f0-9e4c-11e9-898c-005056b24375,22
2135,Грушово,4,504abb49-ee07-11e6-95d1-005056887b8d,7
2136,Грушуватка (Дніпропетровська обл.),4,b7192a77-d317-11ea-a970-b8830365ade4,4
2137,Грушуваха,4,e8e8d7a0-61c5-11ee-a361-48df37b92096,20
2122,Грушів,4,10c2f766-cf42-11e9-b0c5-005056b24375,13
2123,Грушів (Київська обл.),4,e0fcfc80-de43-11ea-80fb-b8830365bd04,10
2124,Грушів (Яворівський р-н),4,1f1ba963-772d-11ee-a361-48df37b92096,13
2125,Грушівка,4,a50f630a-8878-11e9-898c-005056b24375,24
2126,Грушівка (Березнівський р-н),4,d191186f-5f6a-11ec-80fb-b8830365bd04,17
2127,Грушівка (Дніпропетровська обл.),4,f65965fa-cf49-11e9-b0c5-005056b24375,4
2128,Грушівка (Миколаївська обл.),4,d17a2976-a0fc-11ea-a970-b8830365ade4,14
2129,Грушівка (Харківська обл.),4,35b99d7a-d426-11eb-80fb-b8830365bd04,20
2130,Грушівці,4,3704917d-8831-11e9-898c-005056b24375,24
2138,Гряда,4,e0fe6883-76f5-11e9-898c-005056b24375,13
2139,Гряди,4,86faca67-34f2-11ed-a361-48df37b92096,3
2098,Грімне,4,a3f0134d-1b1c-11ea-8c15-0025b502a06e,13
2099,Грінченкове,4,3cf336f9-7d71-11e9-898c-005056b24375,18
2140,Губарівка,4,1b97d6fb-7d6c-11e9-898c-005056b24375,20
2141,Губин,4,13836853-4633-11ec-80fb-b8830365bd04,3
2142,Губин (Київська обл.),4,698a8303-6f91-11ed-a361-48df37b92096,10
2143,Губиниха,2,2df2962d-5051-11e3-b441-0050568002cf,4
2145,Губків,4,be67f2be-cde2-11eb-80fb-b8830365bd04,17
2146,Губник,4,4911a3cb-fef8-11e9-91ff-0025b501a04b,2
2144,Губівка,4,94af6357-35ce-11ee-a361-48df37b92096,11
2147,Гудевичеве,4,77630b23-f3fb-11ed-a361-48df37b92096,15
2148,Гудзівка,4,fcc2cec3-cdf1-11eb-80fb-b8830365bd04,23
2149,Гудя,4,5cb669db-509c-11ed-a361-48df37b92096,7
2150,Гужівка,4,5db6edad-7dca-11eb-80fb-b8830365bd04,25
2151,Гузіїв,4,5bf78d41-5a1b-11ea-a970-b8830365ade4,9
2152,Гуйва,4,e39b5c7c-8841-11e9-898c-005056b24375,6
2154,Гукливий (Закарпатська обл.),4,824be156-ec53-11ea-80fb-b8830365bd04,7
2153,Гуків,4,b822ffe7-5f63-11ec-80fb-b8830365bd04,22
2155,Гулевичі,4,45a540cc-1a1b-11eb-80fb-b8830365bd04,11
2157,Гульськ (Житомирська обл.),4,1b0d20ac-d318-11ea-a970-b8830365ade4,6
2160,Гуляйполе,1,cfbeaca6-4063-11de-b509-001d92f78698,8
2161,Гуляйполе (Дніпропетровська обл.),4,8d0db255-cf3c-11e9-b0c5-005056b24375,4
2162,Гуляйполе (Черкаська обл.),4,e9581ef5-509d-11ed-a361-48df37b92096,23
2159,Гуляйпільське,4,616a6781-6540-11ea-a970-b8830365ade4,8
2163,Гулянка,4,fcb274c8-cf2a-11e9-b0c5-005056b24375,6
2164,Гулянка (Одеська обл.),4,ba38071b-465a-11ec-80fb-b8830365bd04,15
2158,Гуляївка,4,2de34dfe-3e49-11eb-80fb-b8830365bd04,15
2156,Гулі,4,71a350d3-98c7-11ee-a361-48df37b92096,2
2165,Гуманець,4,a45e5534-125b-11ed-a361-48df37b92096,13
2167,Гуменне,4,7411d153-7dd1-11eb-80fb-b8830365bd04,2
2168,Гуменці,4,6d34e570-cf1f-11e9-b0c5-005056b24375,22
2166,Гуменів,4,7527ced2-96d2-11ea-a970-b8830365ade4,9
2169,Гумниська,4,32bc1e8f-c41b-11ed-a361-48df37b92096,13
2170,Гуничі,4,1610f61b-56eb-11ee-a361-48df37b92096,6
2171,Гуняді,4,72d104a3-c9a5-11ed-a361-48df37b92096,7
2172,Гупалівка,4,9c8ab029-883e-11e9-898c-005056b24375,4
2173,Гур'ївка,4,85c5b902-4c73-11e9-acea-005056b24375,14
2174,Гурбинці,4,538181d4-b7aa-11e9-8c22-005056b24375,25
2175,Гуринівка,4,a85f2994-e5e9-11e9-b48a-005056b24375,20
2176,Гурівка,4,f8567d20-f981-11ea-80fb-b8830365bd04,11
2177,Гурівці,4,351e4cf9-1503-11ee-a361-48df37b92096,2
2178,Гурівщина,4,9f95c0b2-64d3-11e9-898c-005056b24375,10
2179,Гусарівка,4,196f4f2f-8868-11e9-898c-005056b24375,20
2180,Гусарівка (Барвінківський р-н),4,0bad73d5-96d3-11ea-a970-b8830365ade4,20
2181,Гусятин,2,06f878f2-4079-11de-b509-001d92f78698,19
2182,Гусятин (Хмельницька обл.),4,5106912b-c41a-11ed-a361-48df37b92096,22
2183,Гута,4,21072822-509e-11ed-a361-48df37b92096,22
2185,Гута (Івано-Франківська обл.),4,9aa7d6c8-c77a-11ea-a970-b8830365ade4,9
2184,Гута (Волинська обл.),4,d08ab233-34b6-11eb-80fb-b8830365bd04,3
2186,Гута (Костопільський р-н),4,75bb90d3-3d7a-11ed-a361-48df37b92096,17
2187,"Гута (Ріпкинський р-н., Чернігівська обл.)",4,3bb9c125-0fe7-11eb-80fb-b8830365bd04,25
2188,Гута-Боровенська,4,3ddb3795-8969-11ea-a970-b8830365ade4,3
2189,Гута-Камінська,4,5b693ec3-463e-11ed-a361-48df37b92096,3
2190,Гута-Яцьковецька,4,a9ac2fbe-e392-11ed-a361-48df37b92096,22
2191,Гути,4,30f273df-76fa-11e9-898c-005056b24375,20
2192,Гуштин,4,fa2b75cd-3e3e-11eb-80fb-b8830365bd04,19
2193,Гуща,4,58519c04-a0f8-11ea-a970-b8830365ade4,3
2194,Гущинці,4,bd38ff29-b7bf-11e9-8c22-005056b24375,2
1779,Гійче,4,b636130a-1aaf-11ea-8c15-0025b502a06e,13
1780,Гільча Друга (Рівненська обл.),4,603c25ee-c776-11ea-a970-b8830365ade4,17
1781,Гільча Перша,4,118ee1e1-8860-11ee-a361-48df37b92096,17
1782,Гірка Полонка,4,5e30c1ff-9e54-11e9-898c-005056b24375,3
1783,Гірки,4,1e13e8dd-76fc-11e9-898c-005056b24375,25
1784,Гірки (Волинська обл.),4,85fa33f9-29c5-11eb-80fb-b8830365bd04,3
1785,Гірне,4,c364ee8f-8859-11e9-898c-005056b24375,13
1786,Гірник,1,bff51fa5-4bf0-11e5-8d8d-005056887b8d,5
1787,Гірник (Львівська обл.),4,0884ce58-abc9-11e6-b5da-005056887b8d,13
1788,Гірники,4,2ba32803-1a1d-11eb-80fb-b8830365bd04,3
1790,Гірське,1,d147e814-b094-11e2-8f96-d4ae527baec3,12
1791,Гірське (Львівська обл.),4,a6f77fc5-a96a-11e9-b73a-005056b24375,13
1789,Гірсівка,4,79b27fde-b76f-11e9-8c22-005056b24375,8
1792,Гірчична,4,7c7d56ae-4d41-11ec-80fb-b8830365bd04,22
1793,Гішин,4,6af20948-b113-11ed-a361-48df37b92096,3
2200,Давидківці,4,d7d89c5e-0fe1-11eb-80fb-b8830365bd04,19
2195,Давидів,4,c58de034-0730-11e4-acce-0050568002cf,13
2196,Давидівка (Житомирська обл.),4,5001469c-2a5a-11ee-a361-48df37b92096,6
2197,Давидівка (Запорізька обл.),4,b8dd63f9-6545-11ea-a970-b8830365ade4,8
2198,Давидівка (Чернівецька обл.),4,fa004c57-cf3d-11e9-b0c5-005056b24375,24
2199,Давидівці,4,73eb44f9-896d-11ea-a970-b8830365ade4,24
2201,Дальник,4,b4792bab-7d6a-11e9-898c-005056b24375,15
2202,Дальнич,4,b82f2893-885f-11ee-a361-48df37b92096,13
2203,Далява,4,95fd311f-885a-11ee-a361-48df37b92096,13
2209,Данилова Балка,4,74e6c1e5-b77c-11e9-8c22-005056b24375,11
2210,Данилово,4,5c66e016-882e-11e9-898c-005056b24375,7
2204,Данилівка,4,bde029b4-76f3-11e9-898c-005056b24375,10
2205,Данилівка (Закарпатська обл.),4,fb5c6f5c-1fa0-11ec-80fb-b8830365bd04,7
2206,Данилівка (Луганська обл.),4,6326dd7f-16d8-11ec-80fb-b8830365bd04,12
2207,Данилівка (Одеська обл.),4,68381616-8dda-11ee-a361-48df37b92096,15
2208,Данилівці,4,dfa3120b-0ce6-11ea-8c15-0025b502a06e,19
2211,Данина,4,622224e1-934e-11ee-a361-48df37b92096,25
2212,Даничі (Чернігівська обл.),4,e931eb9c-64c8-11ec-80fb-b8830365bd04,25
2213,Даничів,4,e21b7eef-cde3-11eb-80fb-b8830365bd04,17
2214,Данківці,4,c57b5cdf-9e51-11e9-898c-005056b24375,24
2215,Данчиміст,4,4697b126-96cc-11ea-a970-b8830365ade4,17
2216,Дарахів,4,a64825c6-b7c0-11e9-8c22-005056b24375,19
2217,Дарівка,4,b7caed6f-f40e-11e9-91ff-0025b501a04b,3
2218,Дарівка (Черкаська обл.),4,d50a4765-2a58-11ee-a361-48df37b92096,23
2219,Даченське,4,3f949519-4d35-11ec-80fb-b8830365bd04,5
2220,Дачне,4,06af889f-3531-11e5-add9-005056887b8d,15
2221,Дачне (Волинська обл.),4,36afc7d8-de42-11ea-80fb-b8830365bd04,3
2222,Дачне (Донецька обл.),4,83070135-feea-11e9-91ff-0025b501a04b,5
2223,Дашава,2,a464f84a-9fb3-11e3-9fa0-0050568002cf,13
2225,Дашківка,4,911f3756-6544-11ea-a970-b8830365ade4,16
2226,Дашківці,4,2c2e2dad-fee3-11e9-91ff-0025b501a04b,2
2227,Дашківці (Віньковецький р-н),4,a8587cdf-c771-11ea-a970-b8830365ade4,22
2228,Дашуківка,4,00850842-d553-11ed-a361-48df37b92096,23
2224,Дашів,2,3fb5e68d-08f0-11e4-acce-0050568002cf,2
2231,Дворічна,2,06f87912-4079-11de-b509-001d92f78698,20
2232,Дворічний Кут,4,82ceb16c-e5f0-11e9-b48a-005056b24375,20
2229,Двірець,4,f59b1874-0c98-11ea-8c15-0025b502a06e,6
2230,Двірці,4,8480a762-c33c-11e9-b0c5-005056b24375,13
2233,Дебальцеве,4,fedabea2-5a18-11ea-a970-b8830365ade4,4
2234,Дебеславці,4,de6b1256-a9b0-11eb-80fb-b8830365bd04,9
2235,Дебрі,4,6ba648d8-c41c-11ed-a361-48df37b92096,13
2236,Дев'ятники,4,2b2ec012-7337-11ee-a361-48df37b92096,13
2237,Девладове,3,e85b5c38-dae6-11e9-b48a-005056b24375,4
2238,Делева,4,ef619567-76f3-11e9-898c-005056b24375,9
2239,Делень,4,3eee79df-dae3-11e9-b48a-005056b24375,15
2241,Дельжилер,4,cc7d1d2e-8860-11e9-898c-005056b24375,15
2242,Делятин,2,38b29898-d935-11e5-8478-005056887b8d,9
2240,Делієве,4,f6c15a75-77b0-11ec-80fb-b8830365bd04,9
2245,Дем'янка-Лісна,4,2edd5ee9-5f71-11ec-80fb-b8830365bd04,13
2246,Дем'янка-Наддністрянська,4,982ecdc2-5f71-11ec-80fb-b8830365bd04,13
2247,Дем'янківці,4,6624e035-4d41-11ec-80fb-b8830365bd04,22
2248,Дем'янці,4,bde0299f-76f3-11e9-898c-005056b24375,10
2243,Дем'янів,4,8c469cfd-9e6a-11e9-898c-005056b24375,9
2244,Дем'янівка,4,fbafb4a5-5a19-11ea-a970-b8830365ade4,5
2249,Демечі,4,f168f162-4651-11ec-80fb-b8830365bd04,7
2250,Демешківці,4,652987f7-a0f5-11ea-a970-b8830365ade4,9
2251,Демидів,4,d15a2b5c-d5ac-11e3-95eb-0050568046cd,10
2252,Демидів (Жидачівський р-н),4,ddf079fb-3d7c-11ed-a361-48df37b92096,13
2253,Демидівка,2,00065610-4079-11de-b509-001d92f78698,17
2254,Демидівка (Вінницька обл.),4,407d97a0-0c94-11ea-8c15-0025b502a06e,2
2255,Демидівка (Полтавська обл.),4,fb231b47-2e62-11eb-80fb-b8830365bd04,16
2257,Демки,4,294ef3d4-cdec-11eb-80fb-b8830365bd04,23
2258,Демківка,4,1968e784-07de-11eb-80fb-b8830365bd04,2
2259,Демківці,4,8d27ae2c-c41a-11ed-a361-48df37b92096,22
2260,Демня,4,95e5a6f7-f428-11e9-91ff-0025b501a04b,13
2261,Демурине,2,36b14e18-c76d-11ea-a970-b8830365ade4,4
2256,Демівка,4,57108924-0fe4-11eb-80fb-b8830365bd04,2
2262,Дениси,4,9cff6533-b2d8-11e9-8c22-005056b24375,10
2263,Денисів,4,a45ac99e-0fe6-11eb-80fb-b8830365bd04,19
2264,Денихівка,4,ea0537ab-399d-11e9-acea-005056b24375,10
2265,Дениші,4,31a778e5-e67c-11e9-b48a-005056b24375,6
2266,Деньги,4,5758a660-4658-11ec-80fb-b8830365bd04,23
2267,Деражне,4,1c7bc48a-76f8-11e9-898c-005056b24375,17
2268,Деражня,1,a4502be4-577e-11de-b9fc-0021918b679a,22
2269,Дерганівка,4,5ba34fe0-885d-11ee-a361-48df37b92096,6
2270,Дергачі,1,06f8792c-4079-11de-b509-001d92f78698,20
2271,Деребчин,4,a0a0c09f-cf22-11e9-b0c5-005056b24375,2
2272,Дерев'яне,4,5a78ebe1-bdfc-11eb-80fb-b8830365bd04,17
2273,Дерев'янки,4,361f5953-09c0-11ee-a361-48df37b92096,2
2274,Деревецьке,4,a586b0e3-afdd-11ea-a970-b8830365ade4,8
2275,Деревки,4,c0fdec09-b7b5-11e9-8c22-005056b24375,16
2276,Деревня (Львівська обл.),4,ea0f96b4-ec54-11ea-80fb-b8830365bd04,13
2277,Деревок (Волинська обл.),4,ebd67fb4-ec58-11ea-80fb-b8830365bd04,3
2278,Дережичі,4,b0e51fb4-f428-11e9-91ff-0025b501a04b,13
2279,Дерезувате,4,3f023c1b-b78f-11e9-8c22-005056b24375,4
2281,Деренковець,4,daf97f91-9292-11e9-898c-005056b24375,23
2280,Деренівка,4,f6a10bad-c9ac-11ed-a361-48df37b92096,19
2282,Держів,4,1caff616-f983-11ea-80fb-b8830365bd04,13
2284,Деркачівка,4,29c0ecf0-3608-11ea-b89e-0025b501a04b,18
2285,Дермань Друга,4,98e11c80-735e-11ea-a970-b8830365ade4,17
2286,Дермань Перша,4,be19ce19-3e45-11eb-80fb-b8830365bd04,17
2288,Дерно,4,56eb1974-390d-11e9-acea-005056b24375,3
2287,Дернів,4,780be9de-5f6a-11ec-80fb-b8830365bd04,13
2289,Дерть,4,e5c719f3-16d9-11ec-80fb-b8830365bd04,17
2290,Дерцен,4,099e5f05-9e69-11e9-898c-005056b24375,7
2283,Деріївка,4,853fa65c-c349-11e9-b0c5-005056b24375,11
2291,Десантне,4,c1b54080-964b-11e9-898c-005056b24375,15
2292,Десна (Вінницька обл.),2,cddf656b-6042-11e5-8d8d-005056887b8d,2
2293,Десна (Чернігівська обл.),2,8d7f3b7e-a2d7-11e4-a77a-005056887b8d,25
2294,Дешковиця,4,42afa721-58f0-11ec-80fb-b8830365bd04,7
2295,Джулинка (Бершадський р-н),4,c129b29f-9942-11e3-b441-0050568002cf,2
2296,Джурин (Жмеринський р-н.),4,03e3d0df-b992-11e3-9fa0-0050568002cf,2
2297,Джурин (Тернопільська обл.),4,53980aa1-e5e3-11e9-b48a-005056b24375,19
2299,Джурків (Івано-Франківська обл.),4,76e3c1ed-de3b-11ea-80fb-b8830365bd04,9
2298,Джурів,4,e5dbdea0-9e4f-11e9-898c-005056b24375,9
2300,Дзвеняче,4,5f3a29e3-4d36-11ec-80fb-b8830365bd04,10
2301,Дзвиняч,4,0b2e1fb5-cf46-11e9-b0c5-005056b24375,9
2302,Дзвиняч (Тернопільська обл.),4,3cdb5348-feda-11e9-91ff-0025b501a04b,19
2303,Дзвинячка (Тернопільська обл.),4,fa255fbe-ec54-11ea-80fb-b8830365bd04,19
2304,Дземброня,4,c7602c56-14bb-11ee-a361-48df37b92096,9
2305,Дзензелівка,4,e1330b60-a7a1-11e9-b73a-005056b24375,23
2306,Дзигівка,4,69b46f92-bafd-11ea-a970-b8830365ade4,2
2307,Дзюбівщина,4,feff350b-1a47-11ed-a361-48df37b92096,16
